37.6802,6.48683,37.6339,6.62494,37.5805,6.77267,37.5287,6.92808,37.4864,7.08889,37.4369,7.25998,37.3836,7.4417,37.3263,7.64194,37.2627,7.87043,37.1913,8.13414,37.1309,8.42351,37.0407,8.75509,36.9285,9.1129,36.8233,9.52758,
39.5847,5.26052,39.5399,5.37305,39.4871,5.49331,39.4423,5.62074,39.3986,5.75133,39.3478,5.89031,39.298,6.03871,39.2411,6.20171,39.1852,6.38893,39.1201,6.60469,39.0662,6.84134,38.9839,7.11294,38.8945,7.40909,38.7958,7.74867,
41.4637,4.2852,41.4179,4.37698,41.3683,4.47556,41.3264,4.57994,41.2794,4.68621,41.2336,4.80032,41.1931,4.92266,41.1448,5.05693,41.1003,5.21138,41.0402,5.38844,40.9918,5.58262,40.9199,5.80631,40.8376,6.04977,40.7448,6.32871,
43.2129,3.49427,43.1694,3.56947,43.1293,3.65085,43.0909,3.73644,43.0491,3.82378,43.009,3.91759,42.9656,4.01732,42.9155,4.12693,42.8704,4.2531,42.8169,4.39855,42.7835,4.55888,42.725,4.74338,42.6549,4.94411,42.563,5.17268,

10.7863,59.0747,10.6952,59.8966,10.6017,60.7835,10.5057,61.7,10.4103,62.6297,10.3062,63.5834,10.192,64.5452,10.0588,65.5158,9.89983,66.5216,9.72082,67.6369,9.52219,68.7235,9.28903,69.8495,9.04801,71.0328,8.78148,72.2834,
14.9549,46.1554,14.8697,46.9271,14.78,47.7519,14.691,48.6204,14.6009,49.4996,14.5044,50.4258,14.3945,51.3698,14.2651,52.3579,14.1087,53.4231,13.9278,54.61,13.7187,55.7944,13.4713,57.0833,13.2023,58.4068,12.899,59.832,
19.5324,35.9694,19.4537,36.6323,19.3707,37.3422,19.2898,38.092,19.2092,38.8572,19.1208,39.6642,19.0208,40.5022,18.9009,41.3933,18.7613,42.3881,18.5969,43.5079,18.4095,44.6742,18.171,45.9429,17.9116,47.2811,17.6034,48.7208,
24.3937,28.0343,24.3216,28.5816,24.2454,29.1687,24.1708,29.7872,24.0962,30.419,24.015,31.0892,23.9257,31.7941,23.824,32.5608,23.7087,33.429,23.5679,34.4098,23.4078,35.4494,23.1951,36.5991,22.9663,37.8336,22.673,39.1616,
29.3594,21.8861,29.2913,22.3276,29.2219,22.8038,29.1558,23.3063,29.0882,23.8189,29.016,24.3655,28.9365,24.9424,28.8457,25.5724,28.7459,26.2906,28.6205,27.1049,28.4831,27.9799,28.301,28.9657,28.1009,30.0273,27.8396,31.1906,
34.216,17.1107,34.1571,17.4664,34.0966,17.8495,34.035,18.2513,33.975,18.6631,33.9102,19.1022,33.8391,19.5672,33.7597,20.0773,33.6706,20.6582,33.5693,21.327,33.4631,22.0517,33.3094,22.8701,33.1422,23.7572,32.9194,24.7417,
38.852,13.3777,38.7963,13.6597,38.7433,13.9651,38.686,14.2841,38.6299,14.6109,38.5723,14.961,38.5044,15.3303,38.4346,15.7384,38.3526,16.2019,38.2647,16.7385,38.1741,17.3211,38.0415,17.9841,37.9006,18.7064,37.7119,19.5158,
43.2278,10.4796,43.1826,10.7047,43.1342,10.9466,43.0779,11.1986,43.0305,11.4589,42.9815,11.7376,42.9219,12.0318,42.8667,12.3586,42.8043,12.7313,42.7291,13.16,42.6589,13.6279,42.5496,14.1625,42.4215,14.7415,42.2749,15.4029,
47.1353,8.18851,47.0965,8.36623,47.0537,8.55715,47.007,8.7569,46.9682,8.96286,46.9246,9.18279,46.8756,9.41623,46.8266,9.67432,46.7761,9.9698,46.7077,10.3085,46.6447,10.6782,46.5514,11.1033,46.434,11.563,46.315,12.0926,
50.6714,6.40497,50.6361,6.54483,50.5923,6.69447,50.5517,6.85203,50.5218,7.01484,50.4833,7.18816,50.4427,7.37266,50.4021,7.57655,50.3594,7.80978,50.3006,8.07751,50.2439,8.36904,50.1638,8.70576,50.0697,9.07204,49.9661,9.49225,
54.0361,5.02236,53.9969,5.13187,53.9474,5.24895,53.9067,5.37275,53.882,5.50115,53.8486,5.63786,53.8137,5.78348,53.7745,5.94387,53.7367,6.12773,53.6887,6.33954,53.6451,6.57041,53.587,6.83826,53.5129,7.12948,53.4257,7.46301,
56.7307,3.93951,56.6918,4.02558,56.6412,4.11751,56.6023,4.2149,56.579,4.31583,56.5498,4.42355,56.5206,4.5384,56.4876,4.66494,56.4545,4.8098,56.4175,4.97724,56.3767,5.15896,56.3261,5.37027,56.2736,5.6015,56.1938,5.8648,
59.0477,3.08496,59.0193,3.153,58.9908,3.22633,58.9572,3.30303,58.9288,3.38189,58.8952,3.46611,58.8719,3.55653,58.8383,3.65574,58.8047,3.76932,58.7736,3.90103,58.7452,4.04442,58.6883,4.20979,58.6444,4.39186,58.5797,4.59975,
60.7385,2.41885,60.7113,2.47228,60.691,2.53015,60.6672,2.59077,60.6367,2.65256,60.6028,2.71865,60.5824,2.78974,60.5485,2.86759,60.5214,2.95705,60.4908,3.06045,60.4773,3.17377,60.423,3.30377,60.3721,3.44633,60.3043,3.60939,
62.0225,1.89728,62.0004,1.93937,61.9784,1.98472,61.9607,2.03249,61.9386,2.08127,61.9033,2.13311,61.8768,2.18868,61.8547,2.25022,61.8371,2.32079,61.815,2.4023,61.7973,2.4911,61.7531,2.59361,61.7046,2.70568,61.6648,2.83505,

12.9728,54.3274,12.8889,55.1928,12.8,56.114,12.7103,57.078,12.6218,58.062,12.5229,59.0751,12.4094,60.0908,12.2735,61.1252,12.1013,62.1757,11.9032,63.3287,11.684,64.4781,11.424,65.6848,11.1436,66.8937,10.831,68.1703,
19.0828,41.2691,19.0068,42.0314,18.9274,42.85,18.8464,43.706,18.7673,44.583,18.6788,45.5037,18.5736,46.4462,18.4437,47.435,18.2795,48.5011,18.0754,49.6616,17.8483,50.8647,17.5669,52.1602,17.2526,53.4826,16.8875,54.8894,
26.153,31.4424,26.0864,32.0694,26.0167,32.7434,25.9448,33.4482,25.8794,34.1769,25.8024,34.9436,25.7117,35.7434,25.598,36.5989,25.4528,37.5433,25.2755,38.605,25.0758,39.727,24.804,40.9428,24.4964,42.2154,24.1253,43.5918,
33.5684,23.892,33.5075,24.3863,33.4441,24.9183,33.3818,25.4777,33.3287,26.057,33.2642,26.6694,33.1899,27.3149,33.0985,28.0155,32.9848,28.8031,32.839,29.6936,32.676,30.647,32.4505,31.7107,32.1927,32.844,31.8435,34.063,
40.8362,18.1448,40.7873,18.5316,40.7356,18.9477,40.6891,19.3871,40.6432,19.8371,40.5851,20.3137,40.5234,20.8201,40.4447,21.3715,40.3544,21.9989,40.237,22.7134,40.109,23.4847,39.9293,24.359,39.718,25.297,39.4277,26.3298,
47.6049,13.7738,47.5647,14.0725,47.5213,14.3935,47.4812,14.7317,47.4415,15.078,47.3953,15.4473,47.3486,15.8409,47.2785,16.268,47.215,16.7605,47.1347,17.3258,47.0418,17.9359,46.9088,18.6345,46.7346,19.3828,46.5236,20.2309,
53.6894,10.4439,53.654,10.6723,53.613,10.9175,53.5769,11.1759,53.5456,11.4415,53.5102,11.7254,53.472,12.0274,53.42,12.358,53.3693,12.7371,53.3109,13.1747,53.2463,13.649,53.1394,14.1923,52.9984,14.7779,52.8519,15.4517,
59.0068,7.93928,58.9767,8.11414,58.9406,8.30176,58.9155,8.50035,58.8894,8.70363,58.8603,8.92106,58.8291,9.15257,58.788,9.40667,58.7498,9.69816,58.7077,10.0351,58.6575,10.4002,58.5832,10.8221,58.4707,11.277,58.3613,11.8017,
63.1628,5.98971,63.1415,6.12269,63.113,6.26528,63.0916,6.41572,63.0717,6.56998,63.0475,6.73485,63.0261,6.91093,62.9948,7.10424,62.9691,7.32616,62.9292,7.58136,62.8965,7.85975,62.8423,8.18199,62.774,8.53296,62.6956,8.93556,
66.3441,4.52903,66.3303,4.63018,66.3105,4.73873,66.2887,4.85256,66.2709,4.96948,66.2511,5.09462,66.2313,5.22803,66.2096,5.37517,66.1917,5.54384,66.164,5.73819,66.1403,5.94986,66.0968,6.19505,66.0453,6.46279,65.9939,6.7709,
68.9646,3.43659,68.9565,3.51366,68.9429,3.5964,68.9239,3.68299,68.9022,3.77155,68.8778,3.86631,68.8561,3.96749,68.8372,4.07937,68.8236,4.20769,68.7965,4.3553,68.7802,4.51651,68.7504,4.70369,68.7152,4.90828,68.6718,5.14304,
70.661,2.6,70.6573,2.65849,70.6463,2.7212,70.639,2.78719,70.617,2.85422,70.5949,2.92606,70.5876,3.00327,70.5839,3.08865,70.5692,3.18576,70.5509,3.29797,70.5435,3.42049,70.5142,3.56231,70.4774,3.71723,70.4407,3.89545,
71.5489,1.96847,71.544,2.01272,71.544,2.06052,71.539,2.11057,71.5145,2.16125,71.4899,2.21558,71.4801,2.27397,71.4752,2.33858,71.4654,2.41228,71.4507,2.49737,71.4507,2.59043,71.431,2.69821,71.4016,2.81585,71.377,2.95138,
71.8651,1.49648,71.8586,1.53009,71.8586,1.56643,71.8521,1.60444,71.8326,1.64309,71.8132,1.68451,71.8132,1.72914,71.8132,1.77839,71.8132,1.83469,71.8132,1.8998,71.8132,1.97059,71.7872,2.05241,71.7548,2.14181,71.7418,2.24526,
71.4036,1.13148,71.3951,1.15685,71.3951,1.18433,71.3866,1.21303,71.3866,1.24259,71.361,1.27381,71.361,1.30755,71.361,1.3448,71.361,1.38737,71.361,1.43661,71.361,1.49014,71.3354,1.55201,71.3184,1.61996,71.3013,1.69811,

15.5742,51.1576,15.4939,52.0415,15.4092,52.9861,15.3269,53.9868,15.2399,54.9885,15.1432,56.0324,15.0259,57.0711,14.8807,58.1294,14.6906,59.2036,14.4719,60.3923,14.2183,61.5447,13.9159,62.7592,13.5935,64.0046,13.23,65.3137,
24.1457,38.3844,24.0766,39.1375,24.0042,39.9465,23.9311,40.7949,23.8594,41.6639,23.7741,42.5731,23.6664,43.5029,23.5291,44.4826,23.3465,45.5346,23.115,46.683,22.8433,47.8533,22.5038,49.1172,22.1234,50.4129,21.6815,51.8018,
33.8518,28.8411,33.793,29.4402,33.7323,30.0852,33.6743,30.765,33.615,31.4592,33.5457,32.1945,33.458,32.9611,33.3448,33.7852,33.197,34.7003,33.0006,35.7192,32.7743,36.7961,32.4461,37.9538,32.0793,39.177,31.6183,40.4863,
43.5921,21.5989,43.5482,22.0637,43.5002,22.5628,43.4501,23.0857,43.4021,23.6222,43.3511,24.1958,43.2868,24.7999,43.2061,25.4588,43.1041,26.2027,42.9634,27.0441,42.7881,27.9373,42.5215,28.9264,42.2101,29.9789,41.8148,31.1382,
52.6047,16.1726,52.5665,16.5253,52.5274,16.9052,52.4914,17.3051,52.4536,17.714,52.4127,18.1513,52.3675,18.6161,52.3086,19.1248,52.2343,19.7023,52.1254,20.359,52.0032,21.068,51.8143,21.8709,51.5748,22.7284,51.2527,23.6817,
60.3937,12.1021,60.364,12.3689,60.3357,12.6567,60.3034,12.958,60.2703,13.2665,60.2393,13.5977,60.2016,13.9492,60.1652,14.3378,60.118,14.7801,60.0553,15.2887,59.9811,15.8388,59.8483,16.4658,59.6845,17.1438,59.4594,17.9073,
66.5375,9.02104,66.5155,9.22141,66.4976,9.43787,66.4787,9.665,66.4598,9.8977,66.4329,10.1459,66.406,10.4104,66.383,10.7033,66.3502,11.0366,66.3163,11.4225,66.2704,11.8399,66.1718,12.3176,66.0552,12.8373,65.9028,13.4287,
71.0929,6.70945,71.0786,6.85935,71.0614,7.02057,71.0457,7.18998,71.0299,7.36355,71.0013,7.54819,70.9784,7.74567,70.967,7.965,70.9426,8.21434,70.9169,8.50278,70.8911,8.81638,70.831,9.17796,70.7565,9.57201,70.6563,10.0219,
74.1914,4.97157,74.1773,5.0827,74.1692,5.20285,74.1551,5.32856,74.143,5.45752,74.1289,5.59556,74.1127,5.74255,74.1027,5.90532,74.0825,6.0906,74.0624,6.30505,74.0523,6.53908,74.016,6.8097,73.9817,7.10625,73.9192,7.44454,
76.2343,3.69514,76.2231,3.77791,76.2176,3.86735,76.2092,3.96111,76.198,4.05705,76.1869,4.15984,76.1813,4.26974,76.1785,4.39119,76.1674,4.52954,76.1507,4.68927,76.1451,4.86363,76.1144,5.06536,76.081,5.28607,76.0308,5.53874,
77.2751,2.75292,77.2751,2.81499,77.2713,2.8817,77.2638,2.95161,77.2486,3.02294,77.241,3.09968,77.2372,3.18165,77.2372,3.27227,77.2296,3.37553,77.2145,3.49464,77.2107,3.62467,77.1766,3.77486,77.1538,3.93991,77.1311,4.12974,
77.6333,2.04007,77.6333,2.08607,77.6281,2.13547,77.6179,2.1872,77.6076,2.2402,77.6024,2.29714,77.6024,2.358,77.6024,2.42517,77.6024,2.50194,77.5921,2.59039,77.5921,2.68691,77.5613,2.79836,77.5407,2.9208,77.5356,3.06223,
76.8409,1.5154,76.8409,1.54956,76.8409,1.58637,76.8409,1.62501,76.834,1.66446,76.834,1.70688,76.834,1.7521,76.834,1.80201,76.834,1.85905,76.834,1.92503,76.834,1.99676,76.8203,2.08004,76.7998,2.17105,76.7929,2.27612,
75.4492,1.12027,75.4492,1.14553,75.4492,1.17273,75.4492,1.2013,75.4401,1.23042,75.4401,1.26179,75.4401,1.29521,75.4401,1.33211,75.4401,1.37428,75.4401,1.42305,75.4401,1.47607,75.4401,1.53791,75.4128,1.60505,75.4128,1.68288,
73.3432,0.837939,73.3432,0.856832,73.3432,0.877182,73.3432,0.898548,73.3314,0.920295,73.3314,0.943752,73.3314,0.968755,73.3314,0.996348,73.3314,1.02789,73.3314,1.06437,73.3314,1.10403,73.3314,1.15028,73.3314,1.20093,73.3314,1.25916,

